"number","study.ID","effect..","coder","Full.citation","In.text.Citation","Year","Type","Phylum","Bivalve..Gastropod","Taxon","Tax.level","Aggregate.Trait","Author.s.Trait","Trait.category","Start.stage","End.stage","Aggregate.Age..Event","Age..Event","Global.Regional","Location","Data.source","Odds.Ratio","Var.Odds.Ratio","Log.odds.ratio","Var.Lnor","X..Ext","X..Surv","Total...Ext","Total...Surv","N","X.","per.capita.extinction","N.1","Total.per.capita.extinction","notes","x.square","n","df","p..sur.extinct.","X..group.a.extinct","X..group.b.extinct","p..before.after.","coefficient","d.f.","p","Note","X","Test.type","Trait.Type.Species.Total","Mean.Duration..my.","p.1","z","Parametric.Non","Test","n.1","p.2","test.stat","df.1","del.18O","del.13C","X87Sr.86Sr","del.34S","BC.extinction.rate","BC.extinction.ratePBDB","BC.extinction.rate.max","BC.extinction.ratePBDB.max","mean_d13C.gr","stdev_d13C.gr","d13C_N.gr","mean_d18O.gr","stdev_d18O.gr","d18O_N.gr","sea_level...first.diffs.","sea_level_residuals","mean_d13C.prok","stdev_d13C.prok","N_d13C.prok","mean_d18O.prok","stdev_d18O.prok","N_d18O.prok","mean_d34S.prok","stdev_d34S.prok","N_d34S.prok","mean_87Sr.86Sr.prok","stdev_87Sr.86Sr.prok","N_87Sr.86Sr.prok","Volcanism","Flood_basalt","Bolide","OA","Start..Ma.","End..Ma.","lnor","vlnor","lnorReg","vlnorReg","cluster","meanDate","timeSpan","MultipleStages"
NA,"Jablonski1995SEC",2,"EO","Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.","Jablonski and Raup 1995",1995,"PR","Mollusca","Bivalve","bivalve","genera","Life Habit","Life Habit","Epifaunal","Maastrichtian","Pleistocene","K/T","K/T","1","global","Jablonski global database",NA,NA,NA,NA,53,46,167,130,NA,NA,NA,NA,NA,"31% (n = 36), whereas survivorship among genera of <4 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.871424666666667,2.25483316666667,0.708337583333333,21.1343083333333,0.07225,0.0301052631578947,0.07225,0.0301052631578947,1.89904596390804,0.682336749620759,71.9833333333333,-0.656197573633773,1.05055464816162,84.175,1.396,-3.0698995576875,2.20703797315789,0.429504745263158,19.3,-0.88524011735,0.4226392868,27.55,21.0427699647368,0.354108511277778,5.4,0.7083474861,5.19882e-05,81.85,0.25,1,1,1,70.6,0,0.327222478120681,0.122708429295256,0.163593947322516,0.0607649091099084,94,35.3,70.6,"FALSE"
NA,"Knoll 2007 PEP",1,"EO","Knoll, Andrew H., Richard Bambach, Jonathan L. Payne, Sara Pruss, Woodward W. Fischer. 2007. Paleophysiology and end-Permian mass extinction. Earth and Planetary Letters 256: 295-313","Knoll et al. 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Life Habit","Life Habit","Infaunal","Changhsingian","Pleistocene","P/TR","P/TR","1","global","Sepkoski's genus database (R. K. Bambach, A.H. Knoll, J.J. Sepkoski Jr. 2002. Anamatomical and ecological constraints on Phanerozioc animal diversity in the marine realm, Proc. Natl. Acad. Sci. U.S.A. 99:6854-6859)",NA,NA,NA,NA,4,12,26,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50842301333333,1.77452958666667,0.7077796,19.1281866666667,0.0701739130434783,0.0496734693877551,0.0701739130434783,0.0496734693877551,1.69234302460602,0.841867980487646,89.6633333333333,-1.38851469076011,1.00265221384483,98.88,-0.978011111111111,-0.00714317552173923,1.81046557459524,0.58378328455,18.44,-1.47133983739535,0.652234162146341,22.04,19.2230261267391,1.377830634975,4.62,0.70778982804,7.467442e-05,51.32,0.4,1,1,1,253.8,0,2.85599459134615,0.900259164663462,1.11474167059799,0.395447154471545,95,126.9,253.8,"FALSE"
NA,"Knoll 2007 PEP",2,"EO","Knoll, Andrew H., Richard Bambach, Jonathan L. Payne, Sara Pruss, Woodward W. Fischer. 2007. Paleophysiology and end-Permian mass extinction. Earth and Planetary Letters 256: 295-313","Knoll et al. 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Life Habit","Life Habit","Epifaunal","Changhsingian","Pleistocene","P/TR","P/TR","1","global","Sepkoski's genus database (R. K. Bambach, A.H. Knoll, J.J. Sepkoski Jr. 2002. Anamatomical and ecological constraints on Phanerozioc animal diversity in the marine realm, Proc. Natl. Acad. Sci. U.S.A. 99:6854-6859)",NA,NA,NA,NA,22,20,26,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50842301333333,1.77452958666667,0.7077796,19.1281866666667,0.0701739130434783,0.0496734693877551,0.0701739130434783,0.0496734693877551,1.69234302460602,0.841867980487646,89.6633333333333,-1.38851469076011,1.00265221384483,98.88,-0.978011111111111,-0.00714317552173923,1.81046557459524,0.58378328455,18.44,-1.47133983739535,0.652234162146341,22.04,19.2230261267391,1.377830634975,4.62,0.70778982804,7.467442e-05,51.32,0.4,1,1,1,253.8,0,-0.414475405546834,0.130649856096285,-1.11474167059799,0.395447154471545,95,126.9,253.8,"FALSE"
NA,"Knoll et al. 1996",1,"EO","Knoll, Andrew H., Bambach, R.K., Canfield, D.E., and Grotzinger, J.P., 1996, Comparative earth history and the Late Permian mass extinction: Science, News Series, v. 273, p. 452-457.","Knoll et al. 1996",1996,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Epifaunal","Epifaunal","Capitanian","Pleistocene",NA,NA,"1","global",NA,NA,NA,NA,NA,48,41,53,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58979712820513,1.86892075641026,0.707757307692308,18.9895833333333,0.0733541666666667,0.0532156862745098,0.0733541666666667,0.0532156862745098,1.78843374498217,0.85478585347678,87.5224358974359,-1.4325023173638,1.01596749916269,96.3846153846154,-1.16876170212766,-1.09708629445833,1.92069165729545,0.59459045602381,18.75,-1.54669981768889,0.674969143976744,22.2115384615385,19.0480681240426,1.377830634975,4.46153846153846,0.7077667465,8.18002307692308e-05,49.8461538461538,0.423076923076923,1,1,1,265.5,0,-0.355229272715868,0.0567763901229039,-1.42153674403806,0.277815175343433,96,132.75,265.5,"FALSE"
NA,"Knoll et al. 1996",2,"EO","Knoll, Andrew H., Bambach, R.K., Canfield, D.E., and Grotzinger, J.P., 1996, Comparative earth history and the Late Permian mass extinction: Science, News Series, v. 273, p. 452-457.","Knoll et al. 1996",1996,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Infaunal","Infaunal","Capitanian","Pleistocene",NA,NA,"1","global",NA,NA,NA,NA,NA,5,19,53,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58979712820513,1.86892075641026,0.707757307692308,18.9895833333333,0.0733541666666667,0.0532156862745098,0.0733541666666667,0.0532156862745098,1.78843374498217,0.85478585347678,87.5224358974359,-1.4325023173638,1.01596749916269,96.3846153846154,-1.16876170212766,-1.09708629445833,1.92069165729545,0.59459045602381,18.75,-1.54669981768889,0.674969143976744,22.2115384615385,19.0480681240426,1.377830634975,4.46153846153846,0.7077667465,8.18002307692308e-05,49.8461538461538,0.423076923076923,1,1,1,265.5,0,4.88501921733054,0.78077393431167,1.42153674403806,0.277815175343433,96,132.75,265.5,"FALSE"
NA,"Knoll et al. 1996",1,"EO","Knoll, Andrew H., Bambach, R.K., Canfield, D.E., and Grotzinger, J.P., 1996, Comparative earth history and the Late Permian mass extinction: Science, News Series, v. 273, p. 452-457.","Knoll et al. 1996",1996,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Epifaunal","Epifaunal","Changhsingian","Pleistocene",NA,NA,"1","global",NA,NA,NA,NA,NA,16,20,18,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50842301333333,1.77452958666667,0.7077796,19.1281866666667,0.0701739130434783,0.0496734693877551,0.0701739130434783,0.0496734693877551,1.69234302460602,0.841867980487646,89.6633333333333,-1.38851469076011,1.00265221384483,98.88,-0.978011111111111,-0.00714317552173923,1.81046557459524,0.58378328455,18.44,-1.47133983739535,0.652234162146341,22.04,19.2230261267391,1.377830634975,4.62,0.70778982804,7.467442e-05,51.32,0.4,1,1,1,253.8,0,-0.442320456657374,0.159365458648613,-1.30899179825722,0.596343070150069,97,126.9,253.8,"FALSE"
NA,"Knoll et al. 1996",2,"EO","Knoll, Andrew H., Bambach, R.K., Canfield, D.E., and Grotzinger, J.P., 1996, Comparative earth history and the Late Permian mass extinction: Science, News Series, v. 273, p. 452-457.","Knoll et al. 1996",1996,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Infaunal","Infaunal","Changhsingian","Pleistocene",NA,NA,"1","global",NA,NA,NA,NA,NA,2,11,18,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50842301333333,1.77452958666667,0.7077796,19.1281866666667,0.0701739130434783,0.0496734693877551,0.0701739130434783,0.0496734693877551,1.69234302460602,0.841867980487646,89.6633333333333,-1.38851469076011,1.00265221384483,98.88,-0.978011111111111,-0.00714317552173923,1.81046557459524,0.58378328455,18.44,-1.47133983739535,0.652234162146341,22.04,19.2230261267391,1.377830634975,4.62,0.70778982804,7.467442e-05,51.32,0.4,1,1,1,253.8,0,3.39199592797608,1.22211617993256,1.30899179825722,0.596343070150069,97,126.9,253.8,"FALSE"
NA,"Knoll et al. 1996",1,"EO","Knoll, Andrew H., Bambach, R.K., Canfield, D.E., and Grotzinger, J.P., 1996, Comparative earth history and the Late Permian mass extinction: Science, News Series, v. 273, p. 452-457.","Knoll et al. 1996",1996,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Epifaunal","Epifaunal","Wordian","Pleistocene",NA,NA,"1","global",NA,NA,NA,NA,NA,13,73,15,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62477642767296,1.92755810062893,0.707745849056604,18.8979496855346,0.0730816326530612,0.0532692307692308,0.0730816326530612,0.0532692307692308,1.84298663360713,0.863782176690539,86.5880503144654,-1.44813534216031,1.03296782848844,95.2830188679246,-0.76140625,-1.28099953171429,2.01060865428889,0.616290957023256,18.8301886792453,-1.60296248706522,0.707422370704546,22.2264150943396,18.9449833714583,1.45018932190244,4.47169811320755,0.707756669528302,8.29229056603774e-05,48.9622641509434,0.415094339622642,1,1,1,268,0,-0.127685409724524,0.120965125002181,-0.4095384334958,0.536460004055823,98,134,268,"FALSE"
NA,"Knoll et al. 1996",2,"EO","Knoll, Andrew H., Bambach, R.K., Canfield, D.E., and Grotzinger, J.P., 1996, Comparative earth history and the Late Permian mass extinction: Science, News Series, v. 273, p. 452-457.","Knoll et al. 1996",1996,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Infaunal","Infaunal","Wordian","Pleistocene",NA,NA,"1","global",NA,NA,NA,NA,NA,2,20,15,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62477642767296,1.92755810062893,0.707745849056604,18.8979496855346,0.0730816326530612,0.0532692307692308,0.0730816326530612,0.0532692307692308,1.84298663360713,0.863782176690539,86.5880503144654,-1.44813534216031,1.03296782848844,95.2830188679246,-0.76140625,-1.28099953171429,2.01060865428889,0.616290957023256,18.8301886792453,-1.60296248706522,0.707422370704546,22.2264150943396,18.9449833714583,1.45018932190244,4.47169811320755,0.707756669528302,8.29229056603774e-05,48.9622641509434,0.415094339622642,1,1,1,268,0,1.95115969074914,1.84846707544655,0.4095384334958,0.536460004055823,98,134,268,"FALSE"
NA,"Knoll et al. 1996",1,"EO","Knoll, Andrew H., Bambach, R.K., Canfield, D.E., and Grotzinger, J.P., 1996, Comparative earth history and the Late Permian mass extinction: Science, News Series, v. 273, p. 452-457.","Knoll et al. 1996",1996,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Epifaunal","Epifaunal","Wuchiapingian","Pleistocene",NA,NA,"1","global",NA,NA,NA,NA,NA,16,32,24,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54990785620915,1.8226505751634,0.707768235294118,19.0575261437908,0.0713404255319149,0.05136,0.0713404255319149,0.05136,1.74133045068014,0.848461478159183,88.5718954248366,-1.41093975530316,1.00944855739249,97.6078431372549,-1.1516847826087,-0.535746205829787,1.85249844002326,0.590062825317073,18.7254901960784,-1.51830663172727,0.660836801357143,22.2549019607843,19.2230261267391,1.377830634975,4.52941176470588,0.707778384666667,7.72583725490196e-05,50.7254901960784,0.411764705882353,1,1,1,260.4,0,0.119844276094276,0.127334543350168,0.292217227617172,0.289022350198821,99,130.2,260.4,"FALSE"
NA,"Knoll et al. 1996",2,"EO","Knoll, Andrew H., Bambach, R.K., Canfield, D.E., and Grotzinger, J.P., 1996, Comparative earth history and the Late Permian mass extinction: Science, News Series, v. 273, p. 452-457.","Knoll et al. 1996",1996,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Infaunal","Infaunal","Wuchiapingian","Pleistocene",NA,NA,"1","global",NA,NA,NA,NA,NA,8,12,24,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54990785620915,1.8226505751634,0.707768235294118,19.0575261437908,0.0713404255319149,0.05136,0.0713404255319149,0.05136,1.74133045068014,0.848461478159183,88.5718954248366,-1.41093975530316,1.00944855739249,97.6078431372549,-1.1516847826087,-0.535746205829787,1.85249844002326,0.590062825317073,18.7254901960784,-1.51830663172727,0.660836801357143,22.2549019607843,19.2230261267391,1.377830634975,4.52941176470588,0.707778384666667,7.72583725490196e-05,50.7254901960784,0.411764705882353,1,1,1,260.4,0,-0.69030303030303,0.73344696969697,-0.292217227617172,0.289022350198821,99,130.2,260.4,"FALSE"
NA,"Lockwood 2003 ANL",1,"EO","Lockwood, Rowan, Abundance not linked to survival across the end-Cretaceous mass extinction: patterns in North American bivalves: PNAS, v. 100, p. 2478-2482.","Lockwood 2003",2003,"PR","Mollusca","Bivalve","bivalve","subgenera","Life Habit","Life Habit","Epifaunal","Maastrichtian","Pleistocene","K/T","K/T","0","Atlantic Coastal Plain","Sohl and Koch",NA,NA,NA,NA,56,53,150,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.871424666666667,2.25483316666667,0.708337583333333,21.1343083333333,0.07225,0.0301052631578947,0.07225,0.0301052631578947,1.89904596390804,0.682336749620759,71.9833333333333,-0.656197573633773,1.05055464816162,84.175,1.396,-3.0698995576875,2.20703797315789,0.429504745263158,19.3,-0.88524011735,0.4226392868,27.55,21.0427699647368,0.354108511277778,5.4,0.7083474861,5.19882e-05,81.85,0.25,1,1,1,70.6,0,0.0934604577305648,0.0964861560024173,0.0572893158861346,0.0588070339379323,100,35.3,70.6,"FALSE"
NA,"Lockwood 2003 ANL",2,"EO","Lockwood, Rowan, Abundance not linked to survival across the end-Cretaceous mass extinction: patterns in North American bivalves: PNAS, v. 100, p. 2478-2482.","Lockwood 2003",2003,"PR","Mollusca","Bivalve","bivalve","subgenera","Life Habit","Life Habit","Infaunal","Maastrichtian","Pleistocene","K/T","K/T","0","Atlantic Coastal Plain","Sohl and Koch",NA,NA,NA,NA,94,84,150,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.871424666666667,2.25483316666667,0.708337583333333,21.1343083333333,0.07225,0.0301052631578947,0.07225,0.0301052631578947,1.89904596390804,0.682336749620759,71.9833333333333,-0.656197573633773,1.05055464816162,84.175,1.396,-3.0698995576875,2.20703797315789,0.429504745263158,19.3,-0.88524011735,0.4226392868,27.55,21.0427699647368,0.354108511277778,5.4,0.7083474861,5.19882e-05,81.85,0.25,1,1,1,70.6,0,-0.0350461967648287,0.0361807858687262,-0.0572893158861347,0.0588070339379323,100,35.3,70.6,"FALSE"
NA,"McClure 1995 NSE",1,"EO","McClure, M. and A. J. Bohonak. 1995. Non-selectivity in extinction of bivalves in the Late Cretaceous of the Atlantic Coastal Plain of North America. Journal of Evolutionary Biology 8: 779-794.","McClure and Bohank",1995,"PR","Mollusca","Bivalve","bivalve","genera","Life Habit","Life Habit","Infaunal","Maastrichtian","Pleistocene","K/T","K/T","0","North America","jablonaki 1979/ pub. Sources",NA,NA,NA,NA,11,13,20,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.871424666666667,2.25483316666667,0.708337583333333,21.1343083333333,0.07225,0.0301052631578947,0.07225,0.0301052631578947,1.89904596390804,0.682336749620759,71.9833333333333,-0.656197573633773,1.05055464816162,84.175,1.396,-3.0698995576875,2.20703797315789,0.429504745263158,19.3,-0.88524011735,0.4226392868,27.55,21.0427699647368,0.354108511277778,5.4,0.7083474861,5.19882e-05,81.85,0.25,1,1,1,70.6,0,-0.1796875,0.317908653846154,-0.191055236762709,0.340367827782015,101,35.3,70.6,"FALSE"
NA,"McClure 1995 NSE",2,"EO","McClure, M. and A. J. Bohonak. 1995. Non-selectivity in extinction of bivalves in the Late Cretaceous of the Atlantic Coastal Plain of North America. Journal of Evolutionary Biology 8: 779-794.","McClure and Bohank",1995,"PR","Mollusca","Bivalve","bivalve","genera","Life Habit","Life Habit","Epifaunal","Maastrichtian","Pleistocene","K/T","K/T","0","North America","jablonaki 1979/ pub. Sources",NA,NA,NA,NA,9,13,20,26,NA,NA,NA,NA,NA,NA,NA,59,2,0.449,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.871424666666667,2.25483316666667,0.708337583333333,21.1343083333333,0.07225,0.0301052631578947,0.07225,0.0301052631578947,1.89904596390804,0.682336749620759,71.9833333333333,-0.656197573633773,1.05055464816162,84.175,1.396,-3.0698995576875,2.20703797315789,0.429504745263158,19.3,-0.88524011735,0.4226392868,27.55,21.0427699647368,0.354108511277778,5.4,0.7083474861,5.19882e-05,81.85,0.25,1,1,1,70.6,0,0.213842975206612,0.37833757151939,0.191055236762709,0.340367827782015,101,35.3,70.6,"FALSE"
NA,"McRoberts1995SEA",1,"EO","McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.","McRoberts and Newton 1995",1995,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Rhaetian","Pleistocene","End Triassic","End Triassic","0","Southern Alps",NA,NA,NA,NA,NA,18,0,30,12,NA,NA,NA,NA,NA,"that endemic forms were appreciably more susceptible than cosmopolitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13001048062016,1.75249955813954,0.70779019379845,19.0954573643411,0.0632564102564103,0.0445714285714286,0.0632564102564103,0.0445714285714286,1.63271096980067,0.861142942855635,100.507751937984,-1.04904949594859,0.957021228615746,111.22480620155,-0.837144736842105,2.53751188174359,1.78621833702778,0.563923158571429,19.0697674418605,-1.05317361383784,0.545449556611111,23.2558139534884,19.00648004575,1.14799062917647,4.83720930232558,0.707795816906977,6.19636744186047e-05,55.5348837209302,0.395348837209302,1,1,1,203.6,0,-3.18888888888889,0.620061728395062,-3.61091791264422,2.21405405405405,102,101.8,203.6,"FALSE"
NA,"McRoberts1995SEA",2,"EO","McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.","McRoberts and Newton 1995",1995,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Rhaetian","Pleistocene","End Triassic","End Triassic","0","Southern Alps",NA,NA,NA,NA,NA,12,12,30,12,NA,NA,NA,NA,NA,"to extinction.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13001048062016,1.75249955813954,0.70779019379845,19.0954573643411,0.0632564102564103,0.0445714285714286,0.0632564102564103,0.0445714285714286,1.63271096980067,0.861142942855635,100.507751937984,-1.04904949594859,0.957021228615746,111.22480620155,-0.837144736842105,2.53751188174359,1.78621833702778,0.563923158571429,19.0697674418605,-1.05317361383784,0.545449556611111,23.2558139534884,19.00648004575,1.14799062917647,4.83720930232558,0.707795816906977,6.19636744186047e-05,55.5348837209302,0.395348837209302,1,1,1,203.6,0,1.79375,0.348784722222222,3.61091791264422,2.21405405405405,102,101.8,203.6,"FALSE"
NA,"McRoberts1995SEA",3,"EO","McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.","McRoberts and Newton 1995",1995,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Rhaetian","Pleistocene","End Triassic","End Triassic","0","Northern Alps",NA,NA,NA,NA,NA,16,0,45,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13001048062016,1.75249955813954,0.70779019379845,19.0954573643411,0.0632564102564103,0.0445714285714286,0.0632564102564103,0.0445714285714286,1.63271096980067,0.861142942855635,100.507751937984,-1.04904949594859,0.957021228615746,111.22480620155,-0.837144736842105,2.53751188174359,1.78621833702778,0.563923158571429,19.0697674418605,-1.05317361383784,0.545449556611111,23.2558139534884,19.00648004575,1.14799062917647,4.83720930232558,0.707795816906977,6.19636744186047e-05,55.5348837209302,0.395348837209302,1,1,1,203.6,0,-3.40277777777778,2.12673611111111,-1.81686539035913,2.27632254750899,102,101.8,203.6,"FALSE"
NA,"McRoberts1995SEA",4,"EO","McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.","McRoberts and Newton 1995",1995,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Rhaetian","Pleistocene","End Triassic","End Triassic","0","Northern Alps",NA,NA,NA,NA,NA,29,5,45,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13001048062016,1.75249955813954,0.70779019379845,19.0954573643411,0.0632564102564103,0.0445714285714286,0.0632564102564103,0.0445714285714286,1.63271096980067,0.861142942855635,100.507751937984,-1.04904949594859,0.957021228615746,111.22480620155,-0.837144736842105,2.53751188174359,1.78621833702778,0.563923158571429,19.0697674418605,-1.05317361383784,0.545449556611111,23.2558139534884,19.00648004575,1.14799062917647,4.83720930232558,0.707795816906977,6.19636744186047e-05,55.5348837209302,0.395348837209302,1,1,1,203.6,0,0.753556324490581,0.470972702806613,1.81686539035913,2.27632254750899,102,101.8,203.6,"FALSE"
NA,"McRoberts1995SEA",5,"EO","McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.","McRoberts and Newton 1995",1995,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Rhaetian","Pleistocene","End Triassic","End Triassic","0","Northwest Europe",NA,NA,NA,NA,NA,12,1,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13001048062016,1.75249955813954,0.70779019379845,19.0954573643411,0.0632564102564103,0.0445714285714286,0.0632564102564103,0.0445714285714286,1.63271096980067,0.861142942855635,100.507751937984,-1.04904949594859,0.957021228615746,111.22480620155,-0.837144736842105,2.53751188174359,1.78621833702778,0.563923158571429,19.0697674418605,-1.05317361383784,0.545449556611111,23.2558139534884,19.00648004575,1.14799062917647,4.83720930232558,0.707795816906977,6.19636744186047e-05,55.5348837209302,0.395348837209302,1,1,1,203.6,0,-1.13636363636364,1.13636363636364,-1.02165124753198,1.12761904761905,102,101.8,203.6,"FALSE"
NA,"McRoberts1995SEA",6,"EO","McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.","McRoberts and Newton 1995",1995,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Rhaetian","Pleistocene","End Triassic","End Triassic","0","Northwest Europe",NA,NA,NA,NA,NA,10,3,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13001048062016,1.75249955813954,0.70779019379845,19.0954573643411,0.0632564102564103,0.0445714285714286,0.0632564102564103,0.0445714285714286,1.63271096980067,0.861142942855635,100.507751937984,-1.04904949594859,0.957021228615746,111.22480620155,-0.837144736842105,2.53751188174359,1.78621833702778,0.563923158571429,19.0697674418605,-1.05317361383784,0.545449556611111,23.2558139534884,19.00648004575,1.14799062917647,4.83720930232558,0.707795816906977,6.19636744186047e-05,55.5348837209302,0.395348837209302,1,1,1,203.6,0,1.13636363636364,1.13636363636364,1.02165124753198,1.12761904761905,102,101.8,203.6,"FALSE"
NA,"Rivadeneira2007SEL",1,"EO","Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America","Rivadeneira and Marquet 2007",2007,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Tortonian","Pleistocene","Late Neogene","Pleistocene","0","pacific coast South America","Rivandera/Marq database ",NA,NA,NA,NA,17,3,39,20,NA,NA,NA,NA,NA,"PSA: Pacific Coast South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04340611111111,2.45171944444444,0.708986666666667,21.9621388888889,0.09,0.0168,0.09,0.0168,1.71004561207895,0.644395172777359,26.3888888888889,-0.336160466009555,1.26657342987425,37.5555555555556,-0.25,-20.14541985,2.2948333332,0.2431726258,5.16666666666667,-1.08647759116667,0.39426095,16,21.851229438,0.2461454984,4.16666666666667,0.709027711166667,2.76833333333333e-05,144,0,0,0,0,11.61,0,-2.44585256410256,0.647108974358974,-1.35812348415319,0.444444444444444,103,5.805,11.61,"FALSE"
