,,,,Biblio info,,,,Selectivity info,,,,,,,,,,,,,,Odds ratio,,Log odds ratio,,Raw numbers,,,,Percent Extinction,,Extinction Rate,,,,Chi Square,,,,,,,GLM,,,,,,Mean Species Duration/Longevity,,,,Additional Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
number,study ID,effect #,coder,Full citation,In-text Citation,Year,Type,Phylum,Bivalve/ Gastropod,Taxon,Tax level,Aggregate Trait,Author's Trait,Trait category,Start stage,End stage,Aggregate Age/ Event,Age/ Event,Global/Regional,Location,Data source,Odds Ratio,Var Odds Ratio,Log odds ratio,Var Lnor,# Ext,# Surv,Total # Ext,Total # Surv,N,%,per-capita extinction,N,Total per-capita extinction,notes,x-square,n,df,p (sur/extinct),% group a extinct,% group b extinct,p (before/after),coefficient,d.f.,p,Note,,Test type,Trait Type Species Total ,Mean Duration (my),p,z,Parametric/Non,Test,n,p,test stat,df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,2,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Infaunal,Induan,Pleistocene,Induan,Induan,1,global,Sepkoski's genus database,,,,,,,,,57,0,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,2,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Epifaunal,Ladinian,Pleistocene,Ladinian,Ladinian,1,global,Sepkoski's genus database,,,,,,,,,121,24,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,1,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Infaunal,Ladinian,Pleistocene,Ladinian,Ladinian,1,global,Sepkoski's genus database,,,,,,,,,121,15,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,2,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Epifaunal,Norian,Pleistocene,Norian,Norian,1,global,Sepkoski's genus database,,,,,,,,,165,19,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,1,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Infaunal,Norian,Pleistocene,Norian,Norian,1,global,Sepkoski's genus database,,,,,,,,,165,29,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,2,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Epifaunal,Olenekian,Pleistocene,Olenekian,Olenekian,1,global,Sepkoski's genus database,,,,,,,,,66,19,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,1,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Infaunal,Olenekian,Pleistocene,Olenekian,Olenekian,1,global,Sepkoski's genus database,,,,,,,,,66,13,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,1,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Epifaunal,Rhaetian,Pleistocene,Rhaetian,Rhaetian,1,global,Sepkoski's genus database,,,,,,,,,143,31,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts 2001 TBI,2,EO,"McRoberts, Christopher A. 2001. Triassic bivalves and the initial marine Mesozoic revolution: a role for predators? Geological Society of America v. 29:359-362.",McRoberts 2001,2001,PR,Mollusca,Bivalve,bivalve,genera,Life Habit,Life Habit,Infaunal,Rhaetian,Pleistocene,Rhaetian,Rhaetian,1,global,Sepkoski's genus database,,,,,,,,,143,32,,,,graphclick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts1995SEA,1,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1995,1995,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Life Habit,Infaunal,Rhaetian,Pleistocene,End Triassic,End Triassic,0,Southern Alps,,,,,,18,0,30,12,,,,,,that endemic forms were appreciably more susceptible than cosmopolitans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts1995SEA,2,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1995,1995,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Life Habit,Epifaunal,Rhaetian,Pleistocene,End Triassic,End Triassic,0,Southern Alps,,,,,,12,12,30,12,,,,,,to extinction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts1995SEA,3,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1995,1995,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Life Habit,Infaunal,Rhaetian,Pleistocene,End Triassic,End Triassic,0,Northern Alps,,,,,,16,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts1995SEA,4,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1995,1995,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Life Habit,Epifaunal,Rhaetian,Pleistocene,End Triassic,End Triassic,0,Northern Alps,,,,,,29,5,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts1995SEA,5,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1995,1995,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Life Habit,Infaunal,Rhaetian,Pleistocene,End Triassic,End Triassic,0,Northwest Europe,,,,,,12,1,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,McRoberts1995SEA,6,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1995,1995,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Life Habit,Epifaunal,Rhaetian,Pleistocene,End Triassic,End Triassic,0,Northwest Europe,,,,,,10,3,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rivadeneira2007SEL,1,EO,"Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America",Rivadeneira and Marquet 2007,2007,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Life Habit,Epifaunal,Tortonian,Pleistocene,Late Neogene,Pleistocene,0,pacific coast South America,Rivandera/Marq database ,,,,,17,3,39,20,,,,,,PSA: Pacific Coast South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rivadeneira2007SEL,2,EO,"Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America",Rivadeneira and Marquet 2007,2007,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Life Habit,Infaunal,Tortonian,Pleistocene,Late Neogene,Pleistocene,0,pacific coast South America,Rivandera/Marq database,,,,,22,17,39,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 ARM,?,EO,Steven M. Stanley. 1986. Anatomy of a regional mass extinction: plio-pleistocene decimation of the western atlantic bivalve fauna. Palaios 1:17-36.,Stanley 1986a,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Boring siphonate (BoS),Boring siphonate (BoS),Zanclean,Recent,Pliocene-Recent,Early Pliocene-Recent,0,Western Atlantic,,,,,,12,2,,,,,,,,period of cooling resulted in regional mass extinction; formations: Pinecrest sands; Jackson Bluff Fm.; Duplin Fm.;Yorktown Fm.;Caloosahatchee Fm.;Croatan Fm.; Waccamaw Fm;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 ARM,1,EO,Steven M. Stanley. 1986. Anatomy of a regional mass extinction: plio-pleistocene decimation of the western atlantic bivalve fauna. Palaios 1:17-36.,Stanley 1986a,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Burrowing nonsiphonate (BuN),Infaunal,Zanclean,Recent,Pliocene-Recent,Early Pliocene-Recent,0,Western Atlantic,,,,,,195,64,255,74,,,,,,period of cooling resulted in regional mass extinction; formations: Pinecrest sands; Jackson Bluff Fm.; Duplin Fm.;Yorktown Fm.;Caloosahatchee Fm.;Croatan Fm.; Waccamaw Fm;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 ARM,?,EO,Steven M. Stanley. 1986. Anatomy of a regional mass extinction: plio-pleistocene decimation of the western atlantic bivalve fauna. Palaios 1:17-36.,Stanley 1986a,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Endobyssate (En),Endobyssate (En),Zanclean,Recent,Pliocene-Recent,Early Pliocene-Recent,0,Western Atlantic,,,,,,18,0,,,,,,,,period of cooling resulted in regional mass extinction; formations: Pinecrest sands; Jackson Bluff Fm.; Duplin Fm.;Yorktown Fm.;Caloosahatchee Fm.;Croatan Fm.; Waccamaw Fm;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 ARM,2,EO,Steven M. Stanley. 1986. Anatomy of a regional mass extinction: plio-pleistocene decimation of the western atlantic bivalve fauna. Palaios 1:17-36.,Stanley 1986a,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Epibyssate (EpB),Epifuanal ,Zanclean,Recent,Pliocene-Recent,Early Pliocene-Recent,0,Western Atlantic,,,,,,60,10,255,74,,,,,,period of cooling resulted in regional mass extinction; formations: Pinecrest sands; Jackson Bluff Fm.; Duplin Fm.;Yorktown Fm.;Caloosahatchee Fm.;Croatan Fm.; Waccamaw Fm;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 ARM,?,EO,Steven M. Stanley. 1986. Anatomy of a regional mass extinction: plio-pleistocene decimation of the western atlantic bivalve fauna. Palaios 1:17-36.,Stanley 1986a,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Nestling (Ne),Nestling (Ne),Zanclean,Recent,Pliocene-Recent,Early Pliocene-Recent,0,Western Atlantic,,,,,,0,1,,,,,,,,period of cooling resulted in regional mass extinction; formations: Pinecrest sands; Jackson Bluff Fm.; Duplin Fm.;Yorktown Fm.;Caloosahatchee Fm.;Croatan Fm.; Waccamaw Fm;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 PSE,1,EO,"Stanley, Steven M. 1986. Population size, extinction, and speciation: the fission effect in neogene bivalvia. Paleobiology 12:89-110.",Stanley 1986b,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Burrowing protobranch (BuP),Infaunal,Gelasian,Recent,Pliocene-Recent,Late Pliocene (2mya) -Modern,0,California and Japan,,,,,,35,127,70,156,,,,,,Table 1 also provides data on body size and geogrpahic range that is difficult to extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 PSE,2,EO,"Stanley, Steven M. 1986. Population size, extinction, and speciation: the fission effect in neogene bivalvia. Paleobiology 12:89-110.",Stanley 1986b,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Epifaunal byssate (EpB),Epifaunal,Gelasian,Recent,Pliocene-Recent,Late Pliocene (2mya) -Modern,0,California and Japan,,,,,,35,29,70,156,,,,,,Table 1 also provides data on body size and geogrpahic range that is difficult to extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 PSE,?,EO,"Stanley, Steven M. 1986. Population size, extinction, and speciation: the fission effect in neogene bivalvia. Paleobiology 12:89-110.",Stanley 1986b,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Endobyssate (En),Endobyssate (En),Gelasian,Recent,Pliocene-Recent,Late Pliocene (2mya) -Modern,0,California and Japan,,,,,,0,15,,,,,,,,Table 1 also provides data on body size and geogrpahic range that is difficult to extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stanley 1986 PSE,?,EO,"Stanley, Steven M. 1986. Population size, extinction, and speciation: the fission effect in neogene bivalvia. Paleobiology 12:89-110.",Stanley 1986b,1986,PR,Mollusca,Bivalve,bivalve,species,Life Habit,Boring siphonate (BoS),Boring siphonate (BoS),Gelasian,Recent,Pliocene-Recent,Late Pliocene (2mya) -Modern,0,California and Japan,,,,,,0,4,,,,,,,,Table 1 also provides data on body size and geogrpahic range that is difficult to extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,1,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Priabonian,Infaunal,Priabonian,Priabonian,,,0,New Zealand,,,,,,20,8,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,2,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Priabonian,Epifaunal,Priabonian,Priabonian,,,0,New Zealand,,,,,,4,5,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,1,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Rupelian,Infaunal,Rupelian,Rupelian,,,0,New Zealand,,,,,,1,7,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,2,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Rupelian,Epifaunal,Rupelian,Rupelian,,,0,New Zealand,,,,,,0,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,1,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Chattian,Infaunal,Chattian,Chattian,,,0,New Zealand,,,,,,25,25,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,2,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Chattian,Epifaunal,Chattian,Chattian,,,0,New Zealand,,,,,,9,6,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,1,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Aquitanian,Infaunal,Aquitanian,Aquitanian,,,0,New Zealand,,,,,,11,41,14,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,2,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Aquitanian,Epifaunal,Aquitanian,Aquitanian,,,0,New Zealand,,,,,,3,7,14,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,1,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Burdiganian,Infaunal,Burdiganian,Burdiganian,,,0,New Zealand,,,,,,9,76,11,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,2,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Burdiganian,Epifaunal,Burdiganian,Burdiganian,,,0,New Zealand,,,,,,2,9,11,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,1,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Gastropod,gastropod,species,Life Habit,Langhian,Infaunal,Langhian,Langhian,,,0,New Zealand,,,,,,54,30,59,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
